car_name,car_age,car_make,car_model,car_spec,engine,fuel_type,kilometers_driven,location,mileage,mileage_unit,owner_type,power,price,region,seats,transmission,year,car_category
AUDI Q3,6,AUDI,Q3,2.0 TDI QUATTRO,1968.0,Diesel,45000,Kolkata,17.32,kmpl,First,184.0,15.25,East,5.0,Automatic,2013,Mid-Range
AUDI Q3,3,AUDI,Q3,2.0 TDI QUATTRO,1968.0,Diesel,45000,Ahmedabad,17.32,kmpl,First,184.0,27.0,West,5.0,Automatic,2016,Luxury_Cars
AUDI Q3,3,AUDI,Q3,35 TDI QUATTRO PREMIUM PLUS,1968.0,Diesel,58661,Coimbatore,15.17,kmpl,First,181.0,28.03,South,5.0,Automatic,2016,Luxury_Cars
AUDI Q3,4,AUDI,Q3,35 TDI QUATTRO PREMIUM,1968.0,Diesel,110000,Pune,15.73,kmpl,First,174.33,19.0,West,5.0,Automatic,2015,Mid-Range
AUDI Q3,4,AUDI,Q3,2012-2015 35 TDI QUATTRO PREMIUM,1968.0,Diesel,48000,Mumbai,15.73,kmpl,First,174.33,18.25,West,5.0,Automatic,2015,Mid-Range
AUDI Q3,4,AUDI,Q3,35 TDI QUATTRO PREMIUM PLUS,1968.0,Diesel,51000,Bangalore,15.17,kmpl,First,181.0,27.5,South,5.0,Automatic,2015,Luxury_Cars
AUDI Q3,4,AUDI,Q3,2012-2015 35 TDI QUATTRO PREMIUM,1968.0,Diesel,48000,Mumbai,15.73,kmpl,First,174.33,18.75,West,5.0,Automatic,2015,Mid-Range
AUDI Q3,2,AUDI,Q3,30 TDI PREMIUM FWD,1968.0,Diesel,31000,Mumbai,18.51,kmpl,First,147.51,27.0,West,5.0,Automatic,2017,Luxury_Cars
AUDI Q3,4,AUDI,Q3,35 TDI QUATTRO PREMIUM PLUS,1968.0,Diesel,38000,Bangalore,15.73,kmpl,First,174.33,29.0,South,5.0,Automatic,2015,Luxury_Cars
AUDI Q3,5,AUDI,Q3,2012-2015 2.0 TDI QUATTRO PREMIUM PLUS,1968.0,Diesel,65000,Jaipur,15.73,kmpl,Second,174.33,21.5,North,5.0,Automatic,2014,Luxury_Cars
AUDI Q3,4,AUDI,Q3,35 TDI QUATTRO PREMIUM,1968.0,Diesel,28000,Chennai,15.73,kmpl,First,174.33,23.75,South,5.0,Automatic,2015,Luxury_Cars
AUDI Q3,1,AUDI,Q3,30 TDI PREMIUM FWD,1968.0,Diesel,22060,Coimbatore,18.51,kmpl,First,147.51,32.73,South,5.0,Automatic,2018,Luxury_Cars
AUDI Q3,6,AUDI,Q3,2.0 TDI,1968.0,Diesel,105000,Hyderabad,17.32,kmpl,First,150.0,19.0,South,5.0,Automatic,2013,Mid-Range
AUDI Q3,2,AUDI,Q3,35 TDI QUATTRO PREMIUM PLUS,1968.0,Diesel,42366,Coimbatore,15.73,kmpl,First,174.33,31.93,South,5.0,Automatic,2017,Luxury_Cars
AUDI Q3,3,AUDI,Q3,2012-2015 35 TDI QUATTRO PREMIUM PLUS,1968.0,Diesel,42000,Delhi,15.73,kmpl,First,174.33,23.5,North,5.0,Automatic,2016,Luxury_Cars
AUDI Q3,6,AUDI,Q3,2.0 TDI,1968.0,Diesel,60000,Mumbai,15.73,kmpl,First,174.33,22.0,West,5.0,Automatic,2013,Luxury_Cars
AUDI Q3,6,AUDI,Q3,2012-2015 2.0 TDI QUATTRO PREMIUM PLUS,1968.0,Diesel,63716,Hyderabad,15.73,kmpl,First,174.33,23.0,South,5.0,Automatic,2013,Luxury_Cars
AUDI Q3,5,AUDI,Q3,2.0 TDI,1968.0,Diesel,65630,Bangalore,15.73,kmpl,First,174.33,21.75,South,5.0,Automatic,2014,Luxury_Cars
AUDI Q5,5,AUDI,Q5,30 TDI QUATTRO PREMIUM PLUS,1968.0,Diesel,38000,Bangalore,14.16,kmpl,Second,174.3,39.0,South,5.0,Automatic,2014,Luxury_Cars
AUDI Q5,6,AUDI,Q5,2008-2012 2.0 TDI,1968.0,Diesel,13452,Kochi,12.8,kmpl,First,167.6,25.46,South,5.0,Automatic,2013,Luxury_Cars
AUDI Q5,2,AUDI,Q5,30 TDI QUATTRO PREMIUM,1968.0,Diesel,40318,Coimbatore,14.16,kmpl,First,174.3,43.74,South,5.0,Automatic,2017,Luxury_Cars
AUDI Q5,1,AUDI,Q5,3.0 TDI QUATTRO,2967.0,Diesel,32496,Coimbatore,13.22,kmpl,First,241.4,45.62,South,5.0,Automatic,2018,Luxury_Cars
AUDI Q5,3,AUDI,Q5,2.0 TDI PREMIUM PLUS,1968.0,Diesel,43000,Hyderabad,14.16,kmpl,First,174.3,39.5,South,5.0,Automatic,2016,Luxury_Cars
AUDI Q5,5,AUDI,Q5,2008-2012 3.0 TDI,2967.0,Diesel,25000,Chennai,12.19,kmpl,First,236.0,44.0,South,5.0,Automatic,2014,Luxury_Cars
AUDI Q5,4,AUDI,Q5,3.0 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,11964,Mumbai,13.22,kmpl,First,241.4,32.95,West,5.0,Automatic,2015,Luxury_Cars
AUDI Q5,4,AUDI,Q5,2.0 TDI,1968.0,Diesel,56000,Hyderabad,14.16,kmpl,First,174.3,35.0,South,5.0,Automatic,2015,Luxury_Cars
AUDI Q5,5,AUDI,Q5,30 TDI QUATTRO PREMIUM PLUS,1968.0,Diesel,38000,Bangalore,14.16,kmpl,Second,174.3,38.95,South,5.0,Automatic,2014,Luxury_Cars
AUDI Q5,4,AUDI,Q5,30 TDI QUATTRO PREMIUM PLUS,1968.0,Diesel,42747,Coimbatore,14.16,kmpl,Second,174.3,39.47,South,5.0,Automatic,2015,Luxury_Cars
AUDI Q5,8,AUDI,Q5,2008-2012 2.0 TDI,1968.0,Diesel,53000,Bangalore,12.8,kmpl,First,167.6,23.0,South,5.0,Automatic,2011,Luxury_Cars
AUDI Q5,7,AUDI,Q5,2.0 TDI PREMIUM PLUS,1968.0,Diesel,74500,Delhi,14.16,kmpl,Second,174.3,15.0,North,5.0,Automatic,2012,Mid-Range
AUDI Q5,5,AUDI,Q5,2.0 TDI TECHNOLOGY,1968.0,Diesel,50000,Hyderabad,14.16,kmpl,First,174.3,35.0,South,5.0,Automatic,2014,Luxury_Cars
AUDI Q5,6,AUDI,Q5,2.0 TDI PREMIUM PLUS,1968.0,Diesel,44000,Chennai,14.16,kmpl,First,174.3,32.5,South,5.0,Automatic,2013,Luxury_Cars
AUDI Q5,2,AUDI,Q5,3.0 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,43827,Coimbatore,13.22,kmpl,First,241.4,36.83,South,5.0,Automatic,2017,Luxury_Cars
AUDI Q5,5,AUDI,Q5,2.0 TDI PREMIUM PLUS,1968.0,Diesel,87652,Coimbatore,14.16,kmpl,Second,174.3,25.71,South,5.0,Automatic,2014,Luxury_Cars
AUDI Q5,4,AUDI,Q5,2.0 TDI PREMIUM PLUS,1968.0,Diesel,60146,Coimbatore,14.16,kmpl,First,174.3,29.64,South,5.0,Automatic,2015,Luxury_Cars
AUDI Q5,6,AUDI,Q5,2.0 TDI,1968.0,Diesel,71000,Delhi,14.16,kmpl,First,174.3,21.5,North,5.0,Automatic,2013,Luxury_Cars
AUDI Q5,4,AUDI,Q5,30 TDI QUATTRO PREMIUM PLUS,1968.0,Diesel,63000,Bangalore,14.16,kmpl,First,174.3,36.0,South,5.0,Automatic,2015,Luxury_Cars
AUDI Q5,5,AUDI,Q5,2.0 TDI PREMIUM PLUS,1968.0,Diesel,53900,Bangalore,14.16,kmpl,First,174.3,29.0,South,5.0,Automatic,2014,Luxury_Cars
AUDI Q5,4,AUDI,Q5,3.0 TDI QUATTRO,2967.0,Diesel,63000,Bangalore,13.22,kmpl,First,241.4,34.5,South,5.0,Automatic,2015,Luxury_Cars
AUDI Q5,3,AUDI,Q5,30 TDI QUATTRO PREMIUM PLUS,1968.0,Diesel,47293,Coimbatore,14.16,kmpl,First,174.3,38.72,South,5.0,Automatic,2016,Luxury_Cars
AUDI Q5,6,AUDI,Q5,2008-2012 2.0 TDI,1968.0,Diesel,80127,Coimbatore,12.8,kmpl,First,167.6,23.68,South,5.0,Automatic,2013,Luxury_Cars
AUDI Q5,10,AUDI,Q5,2008-2012 2.0 TFSI QUATTRO,1984.0,Petrol,99100,Ahmedabad,9.74,kmpl,Second,208.0,10.0,West,5.0,Automatic,2009,Mid-Range
AUDI Q5,5,AUDI,Q5,2008-2012 2.0 TDI,1968.0,Diesel,44999,Delhi,12.8,kmpl,First,167.6,25.0,North,5.0,Automatic,2014,Luxury_Cars
AUDI Q5,6,AUDI,Q5,2.0 TDI,1968.0,Diesel,72000,Hyderabad,14.16,kmpl,First,174.3,29.0,South,5.0,Automatic,2013,Luxury_Cars
AUDI Q5,4,AUDI,Q5,30 TDI QUATTRO PREMIUM,1968.0,Diesel,52000,Mumbai,14.16,kmpl,First,174.3,25.49,West,5.0,Automatic,2015,Luxury_Cars
AUDI Q5,6,AUDI,Q5,2008-2012 2.0 TDI,1968.0,Diesel,12467,Kochi,12.8,kmpl,First,167.6,25.64,South,5.0,Automatic,2013,Luxury_Cars
AUDI Q5,8,AUDI,Q5,2008-2012 2.0 TFSI QUATTRO,1984.0,Petrol,59967,Kochi,9.74,kmpl,First,208.0,18.0,South,5.0,Automatic,2011,Mid-Range
AUDI Q5,1,AUDI,Q5,3.0 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,29091,Coimbatore,13.22,kmpl,First,241.4,45.52,South,5.0,Automatic,2018,Luxury_Cars
AUDI Q7,1,AUDI,Q7,3.0 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,11287,Kochi,12.07,kmpl,First,241.4,70.36,South,7.0,Automatic,2018,Ultra_Luxury
AUDI Q7,2,AUDI,Q7,45 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,97430,Coimbatore,14.75,kmpl,First,245.0,62.67,South,7.0,Automatic,2017,Ultra_Luxury
AUDI Q7,11,AUDI,Q7,3.0 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,99000,Mumbai,12.07,kmpl,Third,241.4,12.95,West,7.0,Automatic,2008,Mid-Range
AUDI Q7,3,AUDI,Q7,4.2 TDI QUATTRO TECHNOLOGY,4134.0,Diesel,51002,Coimbatore,11.33,kmpl,First,335.2,48.91,South,7.0,Automatic,2016,Luxury_Cars
AUDI Q7,5,AUDI,Q7,4.2 TDI QUATTRO TECHNOLOGY,4134.0,Diesel,79926,Kochi,11.33,kmpl,First,335.2,29.77,South,7.0,Automatic,2014,Luxury_Cars
AUDI Q7,10,AUDI,Q7,3.0 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,94000,Pune,12.07,kmpl,Second,241.4,12.0,West,7.0,Automatic,2009,Mid-Range
AUDI Q7,11,AUDI,Q7,3.0 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,120300,Pune,12.07,kmpl,Second,241.4,18.0,West,7.0,Automatic,2008,Mid-Range
AUDI Q7,4,AUDI,Q7,3.0 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,46983,Coimbatore,12.07,kmpl,Second,241.4,43.35,South,7.0,Automatic,2015,Luxury_Cars
AUDI Q7,5,AUDI,Q7,4.2 TDI QUATTRO TECHNOLOGY,4134.0,Diesel,50000,Bangalore,11.33,kmpl,First,335.2,51.0,South,7.0,Automatic,2014,Ultra_Luxury
AUDI Q7,4,AUDI,Q7,3.0 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,53735,Coimbatore,12.07,kmpl,Second,241.4,38.94,South,7.0,Automatic,2015,Luxury_Cars
AUDI Q7,4,AUDI,Q7,35 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,65938,Mumbai,12.07,kmpl,Second,241.4,38.0,West,7.0,Automatic,2015,Luxury_Cars
AUDI Q7,3,AUDI,Q7,45 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,20002,Mumbai,14.75,kmpl,First,245.0,67.0,West,7.0,Automatic,2016,Ultra_Luxury
AUDI Q7,4,AUDI,Q7,35 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,21000,Bangalore,12.07,kmpl,First,241.4,48.0,South,7.0,Automatic,2015,Luxury_Cars
AUDI Q7,0,AUDI,Q7,45 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,6773,Kochi,14.75,kmpl,First,245.0,72.94,South,7.0,Automatic,2019,Ultra_Luxury
AUDI Q7,11,AUDI,Q7,4.2 FSI QUATTRO,4134.0,Petrol,71000,Delhi,8.3,kmpl,First,250.0,11.99,North,7.0,Automatic,2008,Mid-Range
AUDI Q7,7,AUDI,Q7,3.0 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,88000,Hyderabad,12.07,kmpl,First,241.4,36.5,South,7.0,Automatic,2012,Luxury_Cars
AUDI Q7,7,AUDI,Q7,3.0 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,79000,Hyderabad,12.07,kmpl,First,241.4,39.0,South,7.0,Automatic,2012,Luxury_Cars
AUDI Q7,8,AUDI,Q7,3.0 TDI QUATTRO,2967.0,Diesel,98000,Hyderabad,12.07,kmpl,First,241.4,22.0,South,7.0,Automatic,2011,Luxury_Cars
AUDI Q7,3,AUDI,Q7,35 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,28733,Coimbatore,12.07,kmpl,Second,241.4,53.11,South,7.0,Automatic,2016,Ultra_Luxury
AUDI Q7,4,AUDI,Q7,35 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,21000,Bangalore,12.07,kmpl,Second,241.4,52.5,South,7.0,Automatic,2015,Ultra_Luxury
AUDI Q7,3,AUDI,Q7,35 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,72132,Kochi,12.07,kmpl,Second,241.4,39.0,South,7.0,Automatic,2016,Luxury_Cars
AUDI Q7,5,AUDI,Q7,3.0 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,51076,Coimbatore,12.07,kmpl,First,241.4,34.88,South,7.0,Automatic,2014,Luxury_Cars
AUDI Q7,7,AUDI,Q7,3.0 TDI QUATTRO,2967.0,Diesel,91743,Coimbatore,12.07,kmpl,First,241.4,28.55,South,7.0,Automatic,2012,Luxury_Cars
AUDI Q7,3,AUDI,Q7,35 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,32545,Coimbatore,12.07,kmpl,First,241.4,48.76,South,7.0,Automatic,2016,Luxury_Cars
AUDI Q7,5,AUDI,Q7,3.0 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,72469,Coimbatore,12.07,kmpl,First,241.4,32.52,South,7.0,Automatic,2014,Luxury_Cars
AUDI Q7,3,AUDI,Q7,35 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,45180,Coimbatore,12.07,kmpl,First,241.4,50.22,South,7.0,Automatic,2016,Ultra_Luxury
AUDI Q7,4,AUDI,Q7,4.2 TDI QUATTRO TECHNOLOGY,4134.0,Diesel,50000,Bangalore,11.33,kmpl,First,335.2,48.0,South,7.0,Automatic,2015,Luxury_Cars
AUDI Q7,5,AUDI,Q7,3.0 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,60000,Hyderabad,12.07,kmpl,First,241.4,45.0,South,7.0,Automatic,2014,Luxury_Cars
AUDI Q7,5,AUDI,Q7,3.0 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,102865,Coimbatore,12.07,kmpl,First,241.4,30.5,South,7.0,Automatic,2014,Luxury_Cars
AUDI Q7,4,AUDI,Q7,3.0 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,50000,Hyderabad,12.07,kmpl,First,241.4,47.5,South,7.0,Automatic,2015,Luxury_Cars
AUDI Q7,9,AUDI,Q7,4.2 TDI QUATTRO TECHNOLOGY,4134.0,Diesel,73000,Delhi,11.33,kmpl,First,335.2,17.51,North,7.0,Automatic,2010,Mid-Range
AUDI Q7,4,AUDI,Q7,4.2 TDI QUATTRO TECHNOLOGY,4134.0,Diesel,56238,Coimbatore,11.33,kmpl,First,335.2,51.69,South,7.0,Automatic,2015,Ultra_Luxury
AUDI Q7,2,AUDI,Q7,45 TDI QUATTRO TECHNOLOGY,2967.0,Diesel,59500,Pune,14.75,kmpl,First,245.0,68.0,West,7.0,Automatic,2017,Ultra_Luxury
AUDI Q7,5,AUDI,Q7,3.0 TDI QUATTRO,2967.0,Diesel,118218,Coimbatore,12.07,kmpl,First,241.4,31.41,South,7.0,Automatic,2014,Luxury_Cars
AUDI Q7,5,AUDI,Q7,3.0 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,45000,Bangalore,12.07,kmpl,Second,241.4,37.9,South,7.0,Automatic,2014,Luxury_Cars
AUDI Q7,3,AUDI,Q7,3.0 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,31075,Coimbatore,12.07,kmpl,Second,241.4,49.79,South,7.0,Automatic,2016,Luxury_Cars
AUDI Q7,5,AUDI,Q7,3.0 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,58000,Delhi,12.07,kmpl,First,241.4,32.0,North,7.0,Automatic,2014,Luxury_Cars
AUDI Q7,4,AUDI,Q7,3.0 TDI QUATTRO PREMIUM PLUS,2967.0,Diesel,55662,Coimbatore,12.07,kmpl,First,241.4,42.83,South,7.0,Automatic,2015,Luxury_Cars
AUDI RS5,6,AUDI,RS5,COUPE,2894.0,Petrol,23000,Mumbai,11.05,kmpl,First,444.0,37.0,West,4.0,Automatic,2013,Luxury_Cars
AUDI RS5,6,AUDI,RS5,COUPE,2894.0,Petrol,23312,Mumbai,11.05,kmpl,First,444.0,40.5,West,4.0,Automatic,2013,Luxury_Cars
AUDI TT,6,AUDI,TT,2.0 TFSI,1984.0,Petrol,12100,Delhi,9.9,kmpl,First,207.8,29.5,North,2.0,Automatic,2013,Luxury_Cars
AUDI TT,7,AUDI,TT,40 TFSI,1984.0,Petrol,7000,Kolkata,14.33,kmpl,First,226.6,35.0,East,4.0,Automatic,2012,Luxury_Cars
AUDI TT,5,AUDI,TT,2.0 TFSI,1984.0,Petrol,14262,Kochi,9.9,kmpl,First,207.8,27.35,South,2.0,Automatic,2014,Luxury_Cars
BENTLEY CONTINENTAL,13,BENTLEY,CONTINENTAL,FLYING SPUR,5998.0,Petrol,48000,Hyderabad,8.6,kmpl,First,552.0,59.0,South,4.0,Automatic,2006,Ultra_Luxury
BMW 1,4,BMW,1,SERIES 118D BASE,1995.0,Diesel,31821,Coimbatore,20.58,kmpl,First,143.0,17.22,South,5.0,Automatic,2015,Mid-Range
BMW 1,6,BMW,1,SERIES 118D SPORT LINE,1995.0,Diesel,51000,Hyderabad,20.58,kmpl,Second,143.0,17.0,South,5.0,Automatic,2013,Mid-Range
BMW 1,4,BMW,1,SERIES 118D BASE,1995.0,Diesel,46001,Pune,20.58,kmpl,First,143.0,16.0,West,5.0,Automatic,2015,Mid-Range
BMW 3,5,BMW,3,SERIES 320D,1995.0,Diesel,32982,Kochi,22.69,kmpl,First,190.0,18.55,South,5.0,Automatic,2014,Mid-Range
BMW 3,4,BMW,3,SERIES 320D LUXURY LINE,1995.0,Diesel,56087,Mumbai,22.69,kmpl,First,190.0,20.75,West,5.0,Automatic,2015,Luxury_Cars
BMW 3,5,BMW,3,SERIES LUXURY LINE,1995.0,Diesel,48000,Mumbai,21.76,kmpl,First,190.0,26.5,West,5.0,Automatic,2014,Luxury_Cars
BMW 3,4,BMW,3,SERIES LUXURY LINE,1995.0,Diesel,30717,Kochi,21.76,kmpl,Second,190.0,25.99,South,5.0,Automatic,2015,Luxury_Cars
BMW 3,8,BMW,3,SERIES 320D SEDAN,1995.0,Diesel,89616,Chennai,16.07,kmpl,First,181.0,11.0,South,5.0,Automatic,2011,Mid-Range
BMW 3,4,BMW,3,SERIES LUXURY LINE,1995.0,Diesel,41000,Mumbai,21.76,kmpl,First,190.0,25.5,West,5.0,Automatic,2015,Luxury_Cars
BMW 3,3,BMW,3,SERIES LUXURY LINE,1995.0,Diesel,19235,Bangalore,21.76,kmpl,First,190.0,36.5,South,5.0,Automatic,2016,Luxury_Cars
BMW 3,9,BMW,3,SERIES 320I SEDAN,1995.0,Petrol,48394,Coimbatore,12.05,kmpl,First,154.0,10.49,South,5.0,Automatic,2010,Mid-Range
BMW 3,5,BMW,3,SERIES 320D LUXURY LINE,1995.0,Diesel,47000,Bangalore,18.88,kmpl,First,184.0,25.5,South,5.0,Automatic,2014,Luxury_Cars
BMW 3,6,BMW,3,SERIES 320D PRESTIGE,1995.0,Diesel,37500,Mumbai,18.88,kmpl,First,184.0,16.75,West,5.0,Automatic,2013,Mid-Range
BMW 3,10,BMW,3,SERIES 320D,1995.0,Diesel,137000,Chennai,13.2,kmpl,Second,170.0,9.0,South,5.0,Automatic,2009,Budget_Friendly
BMW 3,5,BMW,3,SERIES 320D HIGHLINE,1995.0,Diesel,69330,Bangalore,16.07,kmpl,First,181.0,23.5,South,5.0,Automatic,2014,Luxury_Cars
BMW 3,6,BMW,3,SERIES 320D CORPORATE EDITION,1995.0,Diesel,38998,Kolkata,16.07,kmpl,First,181.0,17.0,East,4.0,Automatic,2013,Mid-Range
BMW 3,4,BMW,3,SERIES 320D LUXURY PLUS,1995.0,Diesel,100000,Ahmedabad,18.88,kmpl,First,184.0,24.75,West,5.0,Automatic,2015,Luxury_Cars
BMW 3,4,BMW,3,SERIES 320D LUXURY LINE,1995.0,Diesel,58390,Kochi,18.88,kmpl,First,184.0,19.86,South,5.0,Automatic,2015,Mid-Range
BMW 3,3,BMW,3,SERIES 320D LUXURY LINE,1995.0,Diesel,14351,Coimbatore,18.88,kmpl,First,184.0,35.55,South,5.0,Automatic,2016,Luxury_Cars
BMW 3,3,BMW,3,SERIES 320D M SPORT,1995.0,Diesel,38000,Mumbai,22.69,kmpl,First,190.0,23.99,West,5.0,Automatic,2016,Luxury_Cars
BMW 3,8,BMW,3,SERIES 320D HIGHLINE,1995.0,Diesel,99606,Pune,16.07,kmpl,Second,181.0,10.5,West,5.0,Automatic,2011,Mid-Range
BMW 3,6,BMW,3,SERIES 320D SPORT LINE,1995.0,Diesel,21983,Kolkata,18.88,kmpl,First,184.0,16.5,East,5.0,Automatic,2013,Mid-Range
BMW 3,9,BMW,3,SERIES 320D,1995.0,Diesel,105000,Hyderabad,13.2,kmpl,Second,170.0,11.0,South,5.0,Automatic,2010,Mid-Range
BMW 3,6,BMW,3,SERIES 320D LUXURY LINE,1995.0,Diesel,62655,Jaipur,18.88,kmpl,First,184.0,14.5,North,5.0,Automatic,2013,Mid-Range
BMW 3,7,BMW,3,SERIES 320D LUXURY LINE,1995.0,Diesel,65000,Chennai,22.69,kmpl,First,190.0,14.0,South,5.0,Automatic,2012,Mid-Range
BMW 3,6,BMW,3,SERIES 328I SPORT LINE,1997.0,Petrol,49000,Pune,14.59,kmpl,First,245.0,19.0,West,5.0,Automatic,2013,Mid-Range
BMW 3,6,BMW,3,SERIES 320D LUXURY LINE,1995.0,Diesel,37613,Kochi,22.69,kmpl,First,190.0,13.95,South,5.0,Automatic,2013,Mid-Range
BMW 3,4,BMW,3,SERIES 320D SPORT LINE,1995.0,Diesel,10000,Hyderabad,18.88,kmpl,First,184.0,30.0,South,5.0,Automatic,2015,Luxury_Cars
BMW 3,6,BMW,3,SERIES 320D LUXURY LINE,1995.0,Diesel,30000,Hyderabad,18.88,kmpl,First,184.0,22.0,South,5.0,Automatic,2013,Luxury_Cars
BMW 3,10,BMW,3,SERIES 320D HIGHLINE,1995.0,Diesel,58557,Mumbai,16.07,kmpl,Third,181.0,8.0,West,5.0,Automatic,2009,Budget_Friendly
BMW 3,7,BMW,3,SERIES 320D SPORT LINE,1995.0,Diesel,57156,Hyderabad,18.88,kmpl,Second,184.0,18.0,South,5.0,Automatic,2012,Mid-Range
BMW 3,4,BMW,3,SERIES 320D GT LUXURY LINE,1995.0,Diesel,32500,Mumbai,19.59,kmpl,First,187.74,26.75,West,5.0,Automatic,2015,Luxury_Cars
BMW 3,4,BMW,3,SERIES 320D SPORT LINE,1995.0,Diesel,69123,Mumbai,18.88,kmpl,First,184.0,19.0,West,5.0,Automatic,2015,Mid-Range
BMW 3,8,BMW,3,SERIES 330I,2996.0,Petrol,75871,Coimbatore,9.43,kmpl,First,254.0,14.12,South,5.0,Automatic,2011,Mid-Range
BMW 3,9,BMW,3,SERIES 320D HIGHLINE,1995.0,Diesel,83000,Chennai,16.07,kmpl,First,181.0,12.75,South,5.0,Automatic,2010,Mid-Range
BMW 3,8,BMW,3,SERIES 320D,1995.0,Diesel,100000,Ahmedabad,22.69,kmpl,Second,190.0,10.9,West,5.0,Automatic,2011,Mid-Range
BMW 3,5,BMW,3,SERIES 320D SPORT,1995.0,Diesel,48000,Chennai,22.69,kmpl,First,190.0,21.6,South,5.0,Automatic,2014,Luxury_Cars
BMW 3,9,BMW,3,SERIES 2005-2011 325I SEDAN,2497.0,Petrol,77849,Coimbatore,10.9,kmpl,Second,215.0,11.27,South,5.0,Automatic,2010,Mid-Range
BMW 3,10,BMW,3,SERIES 2005-2011 325I SEDAN,2497.0,Petrol,70521,Bangalore,10.9,kmpl,Second,215.0,10.3,South,5.0,Automatic,2009,Mid-Range
BMW 3,9,BMW,3,SERIES 320D SEDAN,1995.0,Diesel,51000,Kolkata,16.07,kmpl,First,181.0,7.75,East,5.0,Automatic,2010,Budget_Friendly
BMW 3,7,BMW,3,SERIES 320D,1995.0,Diesel,88000,Hyderabad,13.2,kmpl,First,170.0,15.0,South,5.0,Automatic,2012,Mid-Range
BMW 3,6,BMW,3,SERIES 320D,1995.0,Diesel,25000,Mumbai,22.69,kmpl,First,190.0,17.99,West,5.0,Automatic,2013,Mid-Range
BMW 3,2,BMW,3,SERIES 320D M SPORT,1995.0,Diesel,23806,Kochi,22.69,kmpl,First,190.0,33.66,South,5.0,Automatic,2017,Luxury_Cars
BMW 3,9,BMW,3,SERIES 320I SEDAN,1995.0,Petrol,59660,Coimbatore,12.05,kmpl,First,154.0,10.49,South,5.0,Automatic,2010,Mid-Range
BMW 3,5,BMW,3,SERIES 320D LUXURY LINE,1995.0,Diesel,18600,Mumbai,22.69,kmpl,Second,190.0,21.0,West,5.0,Automatic,2014,Luxury_Cars
BMW 3,6,BMW,3,SERIES 320D,1995.0,Diesel,58000,Hyderabad,13.2,kmpl,First,170.0,19.5,South,5.0,Automatic,2013,Mid-Range
BMW 3,7,BMW,3,SERIES 318I SEDAN,1995.0,Petrol,39000,Pune,12.05,kmpl,Second,154.0,15.0,West,5.0,Automatic,2012,Mid-Range
BMW 3,5,BMW,3,SERIES 320D PRESTIGE,1995.0,Diesel,70000,Chennai,18.88,kmpl,First,184.0,17.55,South,5.0,Automatic,2014,Mid-Range
BMW 3,8,BMW,3,SERIES 320D,1995.0,Diesel,70000,Kolkata,22.69,kmpl,First,190.0,10.3,East,5.0,Automatic,2011,Mid-Range
BMW 3,8,BMW,3,SERIES 2005-2011 325I SEDAN,2497.0,Petrol,43706,Pune,10.9,kmpl,First,215.0,9.0,West,5.0,Automatic,2011,Budget_Friendly
BMW 3,1,BMW,3,SERIES 320D SPORT LINE,1995.0,Diesel,24000,Pune,18.88,kmpl,First,184.0,28.0,West,5.0,Automatic,2018,Luxury_Cars
BMW 3,10,BMW,3,SERIES 320D,1995.0,Diesel,103905,Coimbatore,22.69,kmpl,First,190.0,9.92,South,5.0,Automatic,2009,Budget_Friendly
BMW 3,8,BMW,3,SERIES 320D HIGHLINE,1995.0,Diesel,64000,Delhi,16.07,kmpl,First,181.0,10.5,North,5.0,Automatic,2011,Mid-Range
BMW 3,2,BMW,3,SERIES 320D LUXURY LINE,1995.0,Diesel,55389,Kochi,18.88,kmpl,First,184.0,28.45,South,5.0,Automatic,2017,Luxury_Cars
